,food_cpu,food_rx,food_tx,inside_cpu,inside_rx,inside_tx,assurance_cpu,assurance_rx,assurance_tx,train_cpu,train_rx,train_tx,order_other_cpu,order_other_rx,order_other_tx,security_cpu,security_rx,security_tx,label,class
619,0.0119690758287918,0.1334026334026334,0.2398989898989899,0.0010373364411007,0.0,0.0,0.4898542175726669,0.0,0.0,0.0970291998687631,0.2272727272727272,0.37109375,0.0125787500509366,0.0,0.0,0.0029788946966202,0.0459427207637231,0.0153522947640594,1,1
620,0.0119690758287918,0.1334026334026334,0.2398989898989899,0.0010373364411007,0.0,0.0,0.6390661590483434,0.0,0.0,0.2223485203109824,0.0,0.0,0.0036562721258357,0.0,0.0,0.0080818692577439,0.0,0.0,1,1
621,0.0029032279755315,0.0,0.0,0.0048019343372125,0.0,0.0,0.6390661590483434,0.0,0.0,0.2223485203109824,0.0,0.0,0.0135450915244852,0.0,0.0,0.0080818692577439,0.0,0.0,1,1
622,0.0180754657906712,0.0,0.0,0.007031328006646,0.0,0.0,0.4286308516865317,0.0,0.0,0.13813233319092,0.0,0.0,0.0135450915244852,0.0,0.0,0.002238405876954,0.0,0.0,1,1
632,0.021346876850233,0.3125433125433125,0.6464646464646465,0.0148046086253597,0.0,0.0,2.4640325623427088e-05,0.3401098901098901,0.4508448540706605,0.1453640943893893,0.0,0.0,0.0917851619696962,0.8137902559867878,0.8912116040955631,0.2468994858374653,0.8608591885441528,0.9372979961215256,0,2
633,0.0158666654520703,0.3437283437283437,0.1767676767676768,0.0046475184554179,0.0,0.0,9.004290211361653e-06,0.1057692307692307,0.0486431131592421,0.3492332708579284,0.0,0.0,0.0917851619696962,0.8137902559867878,0.8912116040955631,0.0114832856433948,0.0,0.0,0,3
691,0.0130592411620174,0.1334026334026334,0.2398989898989899,0.0068104373902734,0.0,0.0,5.8276184155691565e-06,0.0,0.0,0.2632004345085977,0.0,0.0,0.0223847595760156,0.5606936416184971,0.1160409556313993,0.1091055328081087,0.9081145584725536,0.7021654815772462,0,3
692,0.0300391849205862,0.7331947331947332,0.5202020202020202,0.0065670479621495,0.0,0.0,5.8276184155691565e-06,0.0,0.0,0.4637302388943142,0.0,0.0,0.0223847595760156,0.5606936416184971,0.1160409556313993,0.0120254407168392,0.0,0.2661603102779573,0,3
693,0.0300391849205862,0.7331947331947332,0.5202020202020202,0.0124358785202389,0.0,0.0,2.5236481740874155e-05,0.4458791208791209,0.4994879672299027,0.4637302388943142,0.0,0.0,0.044594823331156,0.1399669694467382,0.4014505119453925,0.0120254407168392,0.0,0.2661603102779573,0,2
740,0.00417693992747,0.0,0.0,0.0128947023621708,0.8270676691729323,0.7421875,1.5802253166671812e-05,0.0,0.0,0.5085085405290976,0.4545454545454545,0.7421875,0.0112486867823334,0.0,0.0,0.014865440217558,0.0,0.0,0,3
752,0.0145865480809374,0.3665973665973666,0.2601010101010101,0.0152385158089136,0.0,0.0,4.798380100316616e-05,0.6802197802197802,0.9027137736815156,0.1690403245215155,0.0,0.0,0.0162610135969441,0.0,0.0,0.0569958474332013,0.45381861575179,0.4837588881706529,0,2
753,0.0145865480809374,0.3665973665973666,0.2601010101010101,0.0050134210279885,0.0,0.0,4.798380100316616e-05,0.6802197802197802,0.9027137736815156,0.1966707436739256,0.0,0.0,0.0506520145359272,0.4199009083402146,0.4594709897610921,0.0091862711204374,0.0,0.0,0,2
813,0.0159275734830615,0.3665973665973666,0.2601010101010101,0.0053914984211835,0.0,0.0,2.492286160758698e-05,0.4458791208791209,0.4994879672299027,0.2652996215132669,0.0,0.0,0.1080168457136093,0.972749793559042,0.9718430034129693,0.0604307946303718,0.4540572792362768,0.4844861021331609,0,2
873,0.0121565191631943,0.3665973665973666,0.2601010101010101,0.0064755549340477,0.0,0.0,2.8968301783506704e-05,0.4458791208791209,0.5,0.1845810745244882,0.0,0.0,0.0205054357591316,0.1589595375722543,0.5264505119453925,0.1011485173006438,0.8608591885441528,0.9376212023270848,0,2
874,0.0156471230506936,0.0,0.0,0.0045380948479079,0.0,0.0,2.8968301783506704e-05,0.4458791208791209,0.5,0.2468057069616001,0.0,0.0,0.0205054357591316,0.1589595375722543,0.5264505119453925,0.1011485173006438,0.8608591885441528,0.9376212023270848,0,2
909,0.0189450914100614,0.0,0.0,0.0144004003012551,0.8270676691729323,0.7421875,1.4986089670745455e-05,0.0,0.0,0.4800541226481912,0.4545454545454545,0.7421875,0.0124409536773749,0.0,0.0,0.008082833017596,0.0459427207637231,0.0153522947640594,0,3
910,0.0169647681586796,0.1334026334026334,0.2398989898989899,0.0144004003012551,0.8270676691729323,0.7421875,5.197935386784407e-06,0.0,0.0,0.4800541226481912,0.4545454545454545,0.7421875,0.0188608995545898,0.0,0.0,0.0128280786614098,0.0,0.0,0,3
933,0.0322749538218627,0.7331947331947332,0.5202020202020202,0.013075463143603,0.0,0.0,5.858420425661141e-05,0.8917582417582418,0.9989759344598056,0.1725565548680153,0.0,0.0,0.0180154670059332,0.1589595375722543,0.5255972696245734,0.0533357953828072,0.45381861575179,0.4837588881706529,0,2
934,0.0322749538218627,0.7331947331947332,0.5202020202020202,0.0025862079202814,0.0,0.0,5.858420425661141e-05,0.8917582417582418,0.9989759344598056,0.3092767016201791,0.0,0.0,0.0180154670059332,0.1589595375722543,0.5255972696245734,0.015345901274917,0.0,0.0,0,2
994,0.0197111404757369,0.6874566874566874,0.3535353535353536,0.0048899878180114,0.0,0.0,5.803474153881605e-05,0.6802197802197802,0.9027137736815156,0.442706547758514,0.0,0.0,0.0849709834388994,0.972749793559042,0.9718430034129693,0.0512016361965177,0.4304295942720764,0.4684065934065934,0,2
1054,0.013118987375402,0.3665973665973666,0.2601010101010101,0.0061853170529235,0.0,0.0,1.0473904812379909e-05,0.0,0.4838709677419355,0.3049785098786896,0.0,0.0,0.0492437073283883,0.4995871180842279,0.4997866894197952,0.0564287952302454,0.4540572792362768,0.4838396897220426,0,2
