,food_cpu,food_rx,food_tx,inside_cpu,inside_rx,inside_tx,assurance_cpu,assurance_rx,assurance_tx,train_cpu,train_rx,train_tx,order_other_cpu,order_other_rx,order_other_tx,security_cpu,security_rx,security_tx,label,class
1248,0.1405610823389996,0.0,0.0,3.3216404391298725e-06,0.0,0.0,0.0161672788646465,0.0,0.0,0.1902607422696741,0.0,0.0,0.0048849481113852,0.0,0.0,0.0052449773484655,0.0,0.0,2,2
1249,0.0687731798568942,0.0,0.0,1.5106527033079468e-05,0.0,0.0,0.0361841346217255,0.0,0.0,0.1902607422696741,0.0,0.0,0.0068279791552806,0.1529598728645212,0.0810234541577825,0.0061341658230007,0.0,0.0,2,2
1250,0.1813965171110569,0.0,0.0,1.5106527033079468e-05,0.0,0.0,0.0361841346217255,0.0,0.0,0.0577861810680644,0.0,0.0,0.0068279791552806,0.1529598728645212,0.0810234541577825,0.0072593852898784,0.0,0.0,2,2
1251,0.0791864454429828,0.0,0.0,1.0762123212382564e-05,0.0335658238884045,0.1260162601626016,0.0180067776766824,0.0986168032786885,0.0486431131592421,0.0577861810680644,0.0,0.0,0.0026560210088679,0.0,0.0,0.0074458904963615,0.0,0.0,2,2
1252,0.0791864454429828,0.0,0.0,1.0300273101752645e-05,0.0,0.0,0.0298484905169616,0.0,0.0,0.0786922917006964,0.0,0.0,0.0026560210088679,0.0,0.0,0.0074458904963615,0.0,0.0,2,2
1253,0.0584942892091451,0.0,0.0,1.0300273101752645e-05,0.0,0.0,0.0298484905169616,0.0,0.0,0.0786922917006964,0.0,0.0,0.0053389253736992,0.0,0.0,0.0073130731581045,0.0,0.0,2,2
1254,0.1444076909704794,0.0,0.0,6.907426556851767e-06,0.0,0.0670731707317073,0.0221768861682831,0.0,0.0,0.1234283661009063,0.0,0.0,0.0082917261614737,0.0,0.0,0.0060615040493093,0.0,0.0,2,2
1255,0.1444076909704794,0.0,0.0,6.907426556851767e-06,0.0,0.0670731707317073,0.0221768861682831,0.0,0.0,0.1957265417341074,0.7051282051282052,0.7421875,0.0082917261614737,0.0,0.0,0.0060615040493093,0.0,0.0,2,2
1256,0.1354096109622297,0.1334026334026334,0.2398989898989899,2.8873681920664018e-06,0.0,0.0,0.0131599861587509,0.0,0.0,0.0948125021655306,0.0,0.0,0.0030212952422869,0.0,0.0,0.0054474521755401,0.0459427207637231,0.0153622250970245,2,2
1257,0.174879116564714,0.0,0.0,1.8693870415988128e-05,0.0,0.0,0.0131599861587509,0.0,0.0,0.0948125021655306,0.0,0.0,0.0046796631489989,0.0,0.0,0.0087764193979687,0.0,0.0,2,2
1258,0.174879116564714,0.0,0.0,1.8693870415988128e-05,0.0,0.0,0.0162634442009947,0.0,0.0,0.1151513210974662,0.0,0.0,0.0075018699219911,0.0,0.0,0.0111103395233662,0.0,0.0,2,2
1259,0.1045442061141605,0.0,0.0,5.995725343046939e-06,0.0073234524847428,0.0853658536585365,0.0162634442009947,0.0,0.0,0.1151513210974662,0.0,0.0,0.0075018699219911,0.0,0.0,0.0111103395233662,0.0,0.0,2,2
1260,0.1045442061141605,0.0,0.0,5.995725343046939e-06,0.0073234524847428,0.0853658536585365,0.0280533964296633,0.0986168032786885,0.0486431131592421,0.0564444801241405,0.0,0.0,0.0039868853012866,0.0764799364322606,0.0405117270788912,0.0046667922444435,0.0,0.0,2,2
1261,0.150493233796982,0.0,0.0,4.550248220563635e-06,0.0,0.0,0.0249776518083452,0.0,0.0,0.1987018262229679,0.0,0.0,0.0039868853012866,0.0764799364322606,0.0405117270788912,0.0070670611528923,0.0,0.0,2,2
1262,0.150493233796982,0.0,0.0,1.533926062545396e-05,0.0,0.0,0.0269209412471025,0.0,0.0,0.1987018262229679,0.0,0.0,0.002765804160059,0.0,0.0,0.0064312806141057,0.0,0.0,2,2
1263,0.0975793211804427,0.0,0.0,1.533926062545396e-05,0.0,0.0,0.0269209412471025,0.0,0.0,0.0577383073717139,0.0,0.0,0.0086150846088617,0.0,0.0,0.0064312806141057,0.0,0.0,2,2
1264,0.0975793211804427,0.0,0.0,6.180636624427013e-06,0.0335658238884045,0.1260162601626016,0.0204128320494772,0.0,0.0,0.1674320270852204,0.0,0.0,0.0086150846088617,0.0,0.0,0.0061552257601558,0.0,0.0,2,2
1265,0.1133443243295403,0.0,0.0,6.180636624427013e-06,0.0335658238884045,0.1260162601626016,0.0183103368553429,0.0,0.0,0.1674320270852204,0.0,0.0,0.0044244023538213,0.0,0.0,0.0082914020585789,0.0918854415274463,0.0307244501940491,2,2
1266,0.2795082251720697,0.2668052668052668,0.4797979797979798,5.250533623594493e-06,0.0036617262423714,0.0426829268292682,0.0183103368553429,0.0,0.0,0.0985699299358013,0.3525641025641026,0.37109375,0.0044244023538213,0.0,0.0,0.008960229730977,0.0,0.0,2,2
